U_gain	E_gain	flash_ratio	ram_ratio	ccm_ratio	72c	48c	24c	48f	24f	72f
-0.0002101276357596286	0.16687557816614618	0.2	0.545625	0.99875	0.265625	0	0	0.109375	0.5625	0.0625
-0.000787437609215394	0.19059773146839173	0.1870234375	0.927725	0.989375	0.328125	0	0	0.390625	0.046875	0.234375
-0.0005207786057127904	0.16369257316058744	0.1743984375	0.692325	0.99325	0.28125	0	0	0.5625	0.078125	0.078125
-0.0010141575278613181	0.16219701982473037	0.2105390625	0.67745	0.99825	0.25	0	0	0.546875	0.125	0.078125
-0.000797417346496578	0.1668814440043873	0.18770703125	0.749675	0.99925	0.25	0	0	0.09375	0.125	0.53125
-0.0011548460862140092	0.1693969845198667	0.17069921875	0.7426	0.996375	0.234375	0	0	0.578125	0.0625	0.125
-0.0007176536890262797	0.15040484068738383	0.1790546875	0.812875	0.997375	0.234375	0	0	0.078125	0.5625	0.125
-0.00027589652966590096	0.166079826024411	0.233484375	0.593675	0.994625	0.203125	0	0	0.5625	0.1875	0.046875
-0.0006620370681172295	0.1808489787948703	0.20026171875	0.57445	0.9975	0.234375	0	0	0.15625	0.046875	0.5625
-0.0005479299934836069	0.18479788373938477	0.181421875	0.647375	0.9985	0.25	0	0	0.5625	0.078125	0.109375
-0.0005555213548253905	0.17484877400936424	0.26835546875	0.3891	0.99175	0.21875	0	0	0.625	0.109375	0.046875
-0.0006611837735770837	0.1608657642899455	0.25617578125	0.666425	0.995375	0.203125	0	0	0.59375	0.140625	0.0625
-0.0008517952861659431	0.15708846786266545	0.1651484375	0.7002	0.993375	0.265625	0	0	0.625	0.078125	0.03125
-0.00031892623454625853	0.1859959837142388	0.193	0.85295	0.991875	0.25	0	0	0.578125	0.046875	0.125
-0.0007043957751826324	0.19979061761950317	0.16951171875	0.9868	0.993125	0.28125	0	0	0.484375	0.140625	0.09375
-0.0008972590517620029	0.20401736044207464	0.29771484375	0.619725	0.989	0.265625	0	0	0.359375	0.34375	0.03125
-0.0009801289678088756	0.20172186123640576	0.19137890625	0.5331	0.996625	0.265625	0	0	0.453125	0.1875	0.09375
-0.000994534193250187	0.14119381765090827	0.16962890625	0.484425	0.987375	0.234375	0	0	0.515625	0.078125	0.171875
-0.0007418063154595206	0.17694890324302437	0.2234140625	0.731025	0.999125	0.296875	0	0	0.5	0.0625	0.140625
0.0017406466654882454	0.1819637100722961	0.17920703125	0.77795	0.99825	0.265625	0	0	0.484375	0.046875	0.203125
-7.6396946775539e-05	0.21439470716961173	0.24486328125	0.787375	0.995625	0.234375	0	0	0.34375	0.359375	0.0625
-0.0008881106510551111	0.15222320372595088	0.18371484375	0.49505	0.995875	0.25	0	0	0.578125	0.09375	0.078125
-0.0009328158869686902	0.18559158781711582	0.16548046875	0.868125	0.999	0.265625	0	0	0.234375	0.4375	0.0625
-0.0006249236571856765	0.18597030990033964	0.2545703125	0.682975	0.99825	0.25	0	0	0.65625	0.078125	0.015625
-0.0006210701379988992	0.16616553489864253	0.19580859375	0.730925	0.9945	0.1875	0	0	0.671875	0.0625	0.078125
-0.0009218464175829689	0.17896372398652494	0.22148046875	0.803725	0.998375	0.25	0	0	0.546875	0.15625	0.046875
-0.000839615422057685	0.1587361483442344	0.2281328125	0.921725	0.998875	0.28125	0	0	0.53125	0.109375	0.078125
-0.0007410029020459511	0.20305714035410355	0.23431640625	0.5966	0.9915	0.21875	0	0	0.578125	0.140625	0.0625
-0.00096624678786698	0.18898723400039782	0.21895703125	0.764325	0.99475	0.25	0	0	0.53125	0.15625	0.0625
-0.0007710946966966525	0.16286169485318266	0.16024609375	0.7224	0.99775	0.234375	0	0	0.625	0.078125	0.0625
-0.00102880490877272	0.22049895267052594	0.1625625	0.9305	0.977625	0.296875	0	0	0.265625	0.359375	0.078125
-0.0005663427977802804	0.2105038356644921	0.19747265625	0.789675	0.999375	0.21875	0	0	0.140625	0.578125	0.0625
-0.0009678174962730568	0.13626872396825865	0.1765234375	0.77385	0.99725	0.234375	0	0	0.59375	0.125	0.046875
-0.00034964246059301907	0.18081875185659785	0.23618359375	0.94065	0.998125	0.234375	0	0	0.5	0.046875	0.21875
-0.0010362714474176733	0.14298959940218953	0.209328125	0.64435	0.99475	0.21875	0	0	0.53125	0.0625	0.1875
-0.0008772552772738186	0.17449693463500224	0.2408828125	0.86615	0.99275	0.1875	0	0	0.078125	0.625	0.109375
-0.000811760720043166	0.17939100139138642	0.2581484375	0.721075	0.99875	0.21875	0	0	0.53125	0.15625	0.09375
-0.0010406881866975514	0.1547848584730493	0.181578125	0.552175	0.993	0.203125	0	0	0.640625	0.078125	0.078125
-0.000806854373094085	0.14594333715672989	0.22590234375	0.803075	0.993875	0.1875	0	0	0.625	0.09375	0.09375
-0.00023914976104465183	0.18732342466339574	0.1655234375	0.677175	0.9825	0.203125	0	0	0.578125	0.078125	0.140625
-0.000977510466317919	0.14819106251044828	0.17895703125	0.856925	0.988625	0.015625	0.171875	0	0.65625	0.0625	0.09375
-0.0007026917319332244	0.2107110111511182	0.245515625	0.7519	0.99725	0.28125	0	0	0.09375	0.234375	0.390625
-0.0009698991180960025	0.1878732669135115	0.1586796875	0.9632	0.996875	0.203125	0	0	0.484375	0.21875	0.09375
-0.0005399114397471947	0.1663671725048438	0.180609375	0.955025	0.993125	0.203125	0	0	0.078125	0.609375	0.109375
-0.0007230566081072407	0.15464780643033219	0.2002265625	0.50965	0.993625	0.21875	0	0	0.078125	0.640625	0.0625
-0.0008367712283186096	0.19015141258384166	0.20997265625	0.926675	0.996375	0.25	0	0	0.578125	0.140625	0.03125
-0.0007003356026321211	0.14340400935076097	0.22328515625	0.3033	0.992	0.203125	0	0	0.578125	0.15625	0.0625
-0.00033653546390423046	0.20426143914164333	0.18185546875	0.602475	0.981625	0.265625	0	0	0.234375	0.4375	0.0625
-0.00044643674710766445	0.21239962574861315	0.21441015625	0.723525	0.987125	0.21875	0	0	0.171875	0.546875	0.0625
-0.0008467601315171564	0.14074237310779478	0.17990234375	0.577175	0.998625	0.25	0	0	0.578125	0.0625	0.109375
-0.0006798184581579183	0.1849541901709951	0.249078125	0.7354	0.992	0.234375	0	0	0.65625	0.109375	0
-0.0005374224888591122	0.19301467837406194	0.2109921875	0.802075	0.99275	0.203125	0	0	0.515625	0.1875	0.09375
-0.0011477703008392656	0.16372265184147247	0.16680859375	0.601775	0.99075	0.21875	0.015625	0	0.625	0.046875	0.09375
-0.001075344040373771	0.16183922668495906	0.23548828125	0.660225	0.997625	0.15625	0	0	0.546875	0.203125	0.09375
-0.0010753768149445496	0.17156787510843804	0.2185	0.590425	0.995125	0.171875	0	0	0.5625	0.21875	0.046875
-0.0012839914026018943	0.169234788436891	0.271359375	0.717175	0.996	0.25	0	0	0.515625	0.203125	0.03125
-5.025043984987398e-05	0.18691186747605756	0.182609375	0.592525	0.991875	0.25	0	0	0.453125	0.171875	0.125
-0.000824298799692659	0.17249150680289171	0.2363515625	0.627	0.99975	0.234375	0	0	0.625	0.09375	0.046875
-0.0007774508128125273	0.12468618326222146	0.17953125	0.9665	0.994875	0.25	0	0	0.296875	0.4375	0.015625
-0.000786488306473023	0.2186554962903889	0.25147265625	0.916675	0.99925	0.28125	0	0	0.46875	0.25	0
-0.0004483702812553947	0.14544623600141734	0.2158828125	0.2298	0.996625	0.21875	0	0	0.609375	0.109375	0.0625
-0.0011453289178285963	0.13822587102205167	0.25332421875	0.562025	0.98375	0.203125	0	0	0.09375	0.515625	0.1875
-0.0008834060176247168	0.17895589983751892	0.17855078125	0.881075	0.994625	0.203125	0	0	0.59375	0.140625	0.0625
-0.0008004641269840196	0.17936101622734327	0.1933046875	0.868625	0.997125	0.234375	0	0	0.59375	0.046875	0.125
-0.0006812845420853195	0.19730120834496986	0.27046875	0.846925	0.997125	0.171875	0	0	0.515625	0.234375	0.078125
-0.0008785471350507933	0.16471986675030698	0.1799765625	0.799525	0.995875	0.234375	0	0	0.546875	0.078125	0.140625
-0.0007711251230637579	0.20437430611792345	0.22326953125	0.95575	0.99075	0.1875	0	0	0.609375	0.078125	0.125
-0.0009412237616895381	0.1514782428986908	0.1914140625	0.7008	0.999625	0.28125	0	0	0.078125	0.09375	0.546875
0.00040391129442253184	0.20341232345533072	0.23717578125	0.797875	0.99475	0.234375	0	0	0.078125	0.5	0.1875
-0.0009709314415466685	0.10374602986759407	0.2220625	0.544225	0.999875	0.15625	0	0	0.25	0.5625	0.03125
-0.0007575597161769739	0.16562174079417855	0.217265625	0.539925	0.991625	0.21875	0	0	0.609375	0.125	0.046875
-0.0008279898871317311	0.18167903973272664	0.22051953125	0.7025	0.997	0.21875	0	0	0.125	0.53125	0.125
-0.0005313732412111372	0.14954866704586625	0.19021484375	0.707525	0.994625	0.21875	0	0	0.625	0.09375	0.0625
-0.000710572512464692	0.18271939006211413	0.201125	0.768325	0.9965	0.25	0	0	0.609375	0.09375	0.046875
-0.0007521746726365544	0.15855877515709943	0.17510546875	0.494175	0.9795	0.28125	0	0	0.484375	0.125	0.109375
-0.0008043392378182256	0.17911891499526564	0.28255078125	0.633875	0.999	0.25	0	0	0.5	0.234375	0.015625
-5.0433507768452925e-05	0.16275752718411077	0.20953125	0.543975	0.9985	0.21875	0	0	0.078125	0.53125	0.171875
-0.0010274638933733598	0.18087385983665302	0.27455078125	0.916425	0.999	0.234375	0	0	0.59375	0.0625	0.109375
-0.0009934867057645978	0.18918009799765845	0.22905859375	0.99375	0.999625	0.28125	0	0	0.5	0.0625	0.15625
-0.00023347095901626196	0.17093003318352343	0.3218359375	0.74395	0.998375	0.21875	0	0	0.5625	0.171875	0.046875
-0.0006417900222699689	0.1916959445175104	0.2428515625	0.615175	0.99725	0.296875	0	0	0.203125	0.40625	0.09375
-0.0009713260945278237	0.17624064874966694	0.2470234375	0.5731	0.987625	0.265625	0.015625	0	0.40625	0.21875	0.09375
-0.0005437863384791398	0.18294636051951543	0.33276953125	0.98995	0.992375	0.1875	0	0	0.578125	0.171875	0.0625
0.001568485731787675	0.22967222012172264	0.33308984375	0.980675	0.999625	0.25	0	0	0.390625	0.28125	0.078125
-0.0009861119879775598	0.18125161496677883	0.24454296875	0.6239	0.998875	0.25	0	0	0.078125	0.484375	0.1875
-0.0008166980716639892	0.14756141524007454	0.2074140625	0.646875	0.996875	0.234375	0	0	0.5625	0.15625	0.046875
-0.0006185000347363574	0.18800764712906035	0.22941796875	0.28105	0.993625	0.28125	0	0	0.484375	0.171875	0.0625
-0.0010988743380924426	0.13050388541214186	0.17948828125	0.556075	0.990625	0.21875	0	0	0.625	0.03125	0.125
-9.985645138645068e-05	0.15096114274189693	0.15924609375	0.661625	0.996875	0.234375	0	0	0.640625	0.0625	0.0625
-0.0010514296809924345	0.14845130565281467	0.198203125	0.3382	0.98875	0.28125	0	0	0.515625	0.125	0.078125
-0.001053122711439102	0.16789936103546968	0.200671875	0.617825	0.99525	0.25	0	0	0.59375	0.046875	0.109375
-0.0009850073280700585	0.1426828727946176	0.1763125	0.7728	0.991375	0.203125	0	0	0.140625	0.609375	0.046875
-0.0006356681185688026	0.2017164176135751	0.23439453125	0.565375	0.989	0.25	0	0	0.171875	0.5	0.078125
-0.0011860097179610533	0.17873920884030015	0.27663671875	0.4825	0.986875	0.25	0	0	0.484375	0.21875	0.046875
-0.0010730961491444157	0.1502388218340464	0.18640234375	0.870525	0.999	0.265625	0	0	0.15625	0.53125	0.046875
-0.0009161910811805131	0.1587630565813856	0.1969765625	0.770675	0.997375	0.203125	0	0	0.640625	0.0625	0.09375
-0.000444343459701712	0.15496945533855022	0.1885078125	0.90875	0.996625	0.203125	0	0	0.5625	0.109375	0.125
-0.0009119808213112303	0.14906346997121267	0.249984375	0.63055	0.990125	0.21875	0	0	0.578125	0.078125	0.125
-0.0008317916140772611	0.12200970053578358	0.2382265625	0.52595	0.9935	0.21875	0	0	0.53125	0.203125	0.046875
-0.0009456289942262877	0.2134307901010731	0.26735546875	0.5553	0.99825	0.1875	0	0	0.0625	0.1875	0.5625
-0.0009084363594275802	0.16027894685339295	0.2707421875	0.76875	0.991875	0.171875	0	0	0.609375	0.171875	0.046875
-4.8339677071636556e-05	0.15314695609944207	0.20710546875	0.8955	0.997875	0.171875	0	0	0.640625	0.078125	0.109375
-0.0009642427379597132	0.18288267711183723	0.2464453125	0.42645	0.996	0.21875	0	0	0.5	0.1875	0.09375
-0.0007422035461649458	0.20048349969878346	0.21541015625	0.924275	0.995	0.21875	0	0	0.53125	0.109375	0.140625
-0.0010070926284894293	0.17933912374068176	0.30011328125	0.978925	0.999875	0.21875	0	0	0.203125	0.546875	0.03125
-0.0009449045516485206	0.17906119677294002	0.2512734375	0.73445	0.991375	0.234375	0	0	0.5625	0.140625	0.0625
-0.0008387599571959632	0.12524219949108295	0.23536328125	0.621225	0.998	0.1875	0	0	0.484375	0.234375	0.09375
-0.0010120605404016411	0.22793515188645028	0.28678515625	0.96535	0.999625	0.234375	0.015625	0	0.46875	0.09375	0.1875
-0.0010266274365022655	0.17522363753603123	0.23513671875	0.37485	0.99725	0.203125	0	0	0.71875	0.015625	0.0625
-0.0005201714595707009	0.1740792629129495	0.1735390625	0.901925	0.99675	0.234375	0	0	0.09375	0.21875	0.453125
-0.0006797051441865695	0.19252411502383826	0.261734375	0.912625	0.987	0.203125	0.015625	0	0.140625	0.59375	0.046875
-0.0009362242425107827	0.16616667079364336	0.2137265625	0.5594	0.997875	0.21875	0	0	0.140625	0.5	0.140625
-0.000593422667649537	0.16584543641849478	0.229265625	0.993775	0.99775	0.234375	0.015625	0	0.046875	0.5625	0.140625
-0.000885187154621462	0.17054473954181917	0.19451171875	0.736	0.9905	0.234375	0	0	0.453125	0.21875	0.09375
-0.0006826739163237465	0.16591551547038452	0.1773203125	0.477675	0.998875	0.25	0	0	0.390625	0.140625	0.21875
3.062295186700505e-05	0.1603557154772205	0.1745625	0.493825	0.996125	0.25	0	0	0.09375	0.609375	0.046875
-0.0010382224208287665	0.13809982462379697	0.21378125	0.827525	0.9995	0.203125	0	0	0.578125	0.15625	0.0625
-0.0002222050446503709	0.17125482626789976	0.20455859375	0.99735	0.994625	0.21875	0	0	0.53125	0.15625	0.09375
2.2443842922753568e-05	0.18347151568898945	0.190453125	0.5321	0.9985	0.25	0	0	0.15625	0.546875	0.046875
-0.0009844168235122732	0.1455932882400794	0.24476953125	0.42275	0.983625	0.1875	0	0	0.5625	0.1875	0.0625
-0.0009827478062473171	0.13885711873934153	0.19284375	0.549925	0.99825	0.203125	0	0	0.625	0.140625	0.03125
-0.0006491797358855779	0.1531163364906858	0.1847578125	0.853475	0.99925	0.25	0	0	0.609375	0.09375	0.046875
-0.0009462665726245785	0.13489229523950666	0.16949609375	0.981725	0.98775	0.21875	0	0	0.1875	0.578125	0.015625
-0.0008625980770833522	0.19211385569894676	0.2263515625	0.679925	0.999375	0.1875	0	0	0.421875	0.3125	0.078125
-0.0008561982572859846	0.16290491029338666	0.2018125	0.733725	0.990375	0.25	0	0	0.453125	0.203125	0.09375
-0.000461574269726757	0.1803960975882619	0.2202109375	0.980175	0.995375	0.203125	0	0	0.59375	0.140625	0.0625
-0.000780932505379725	0.15164274621625234	0.18673828125	0.355575	0.974875	0.21875	0	0	0.140625	0.5625	0.078125
0.00018195821356041243	0.16472116326783104	0.23554296875	0.974775	0.988875	0.25	0	0	0.171875	0.484375	0.09375
0.0005653743829304335	0.18937062070945732	0.176921875	0.70695	0.99725	0.015625	0.28125	0	0.375	0.28125	0.046875
-0.00016729594999172507	0.192864288540022	0.2455546875	0.71145	0.993375	0.25	0	0	0.484375	0.046875	0.21875
-0.000821003908755571	0.177744137879202	0.22341796875	0.903425	0.99225	0.265625	0	0	0.59375	0.03125	0.109375
-0.0008165975781474702	0.18991623666296414	0.2209609375	0.92705	0.991375	0.203125	0	0	0.609375	0.140625	0.046875
-0.0006380194288338125	0.1595808756049476	0.20771484375	0.5195	0.9955	0.203125	0	0	0.109375	0.59375	0.09375
-0.0008617269174289535	0.1638705150105673	0.24867578125	0.892975	0.993375	0.203125	0	0	0.140625	0.625	0.03125
6.711368084756422e-06	0.16754431374641146	0.2187890625	0.631475	0.99575	0.25	0	0	0.125	0.578125	0.046875
-0.0005786485939195414	0.15953883633046848	0.1960546875	0.58175	0.9995	0.203125	0	0	0.703125	0.078125	0.015625
-0.0006753203362929526	0.18256116722060337	0.17035546875	0.757325	0.999125	0.28125	0	0	0.203125	0.0625	0.453125
-0.0010501213568464961	0.15382319466317473	0.18416796875	0.5852	0.997875	0.234375	0	0	0.625	0.109375	0.03125
-0.0007612027941649818	0.14362203922942648	0.2147109375	0.69045	0.994125	0.1875	0	0	0.625	0.140625	0.046875
-0.0010358220432704266	0.1709319966087842	0.25449609375	0.74165	0.9765	0.25	0	0	0.15625	0.53125	0.0625
-0.0008958442621183858	0.16598581504670343	0.19819921875	0.693575	0.989375	0.21875	0	0	0.15625	0.5	0.125
-0.000590412289155928	0.1662944683148565	0.2778046875	0.6317	0.9945	0.203125	0	0	0.078125	0.046875	0.671875
-0.0011567058067465206	0.1439531360880998	0.19730078125	0.8426	0.989375	0.1875	0	0	0.59375	0.078125	0.140625
-0.0005265610049340052	0.17915195335430825	0.21795703125	0.770225	0.9975	0.234375	0	0	0.625	0.140625	0
-0.0005999224597041144	0.14090080843270802	0.14265625	0.652475	0.992	0.28125	0	0	0.578125	0.078125	0.0625
-0.0007686594769394717	0.11791465364183261	0.20038671875	0.525725	0.989125	0.234375	0	0	0.25	0.046875	0.46875
-0.000800397131727257	0.1696663409167078	0.27537109375	0.943375	0.994	0.234375	0	0	0.078125	0.53125	0.15625
-0.0009434287518251935	0.15698904317283033	0.205875	0.479825	0.9995	0.234375	0	0	0.125	0.46875	0.171875
-0.0009273062965588956	0.12858198904149928	0.2290078125	0.609075	0.998625	0.21875	0	0	0.265625	0.421875	0.09375
-0.000701510890302932	0.16009018596368657	0.26917578125	0.961175	0.994875	0.1875	0	0	0.078125	0.0625	0.671875
-0.0006408317023289638	0.15267708274542346	0.21086328125	0.863575	0.9985	0.1875	0	0	0.671875	0.109375	0.03125
-0.0002322562207713561	0.21268976792747407	0.21398046875	0.888825	0.9995	0.234375	0	0	0.25	0.453125	0.0625
0.010247564483751978	0.22128751284447612	0.20635546875	0.7524	0.995875	0.25	0	0	0.328125	0.421875	0
-0.000660031975623683	0.17847950036936566	0.207296875	0.546075	0.98775	0.1875	0	0	0.5625	0.171875	0.078125
-0.001050808698036226	0.2061167409032054	0.23764453125	0.625225	0.99475	0.1875	0	0	0.171875	0.59375	0.046875
-0.0012650987437026508	0.2095733359602696	0.22930859375	0.84325	0.99175	0.28125	0	0	0.234375	0.0625	0.421875
-0.000994950053483347	0.15374413384350225	0.21276171875	0.49895	0.999	0.21875	0	0	0.625	0.0625	0.09375
-0.0009812810957998315	0.16641184856031327	0.25425	0.397425	0.998125	0.1875	0	0	0.1875	0.53125	0.09375
-0.0007045341247250644	0.15929206193298404	0.26259765625	0.82665	0.998125	0.21875	0	0	0.125	0.546875	0.109375
-0.0006187231609615648	0.15913537829988847	0.2924296875	0.588625	0.996625	0.1875	0	0	0.53125	0.171875	0.109375
-0.0008678124857755909	0.195202255558668	0.27494140625	0.946375	0.992125	0.234375	0	0	0.46875	0.265625	0.03125
-0.0003935239159027496	0.1617517923699564	0.18417578125	0.57455	0.988875	0.203125	0	0	0.625	0.09375	0.078125
-0.0005736419279576716	0.14760942166291705	0.2241484375	0.519275	0.9995	0.25	0	0	0.578125	0.109375	0.0625
-0.001148360245345446	0.18119024818322002	0.22111328125	0.890925	0.995	0.265625	0	0	0.53125	0.140625	0.0625
-0.000606726032296244	0.1545151952919335	0.26347265625	0.82	0.9975	0.21875	0	0	0.59375	0.09375	0.09375
-0.0011316070075083208	0.1954185057710192	0.16204296875	0.865575	0.990625	0.21875	0	0	0.5	0.21875	0.0625
-0.0010510354045502354	0.238498393745183	0.178734375	0.9608	0.9955	0.265625	0	0	0.5	0.1875	0.046875
-0.0006732387115635441	0.1682339838267618	0.21759375	0.584275	0.991875	0.21875	0	0	0.546875	0.09375	0.140625
-0.0008004014840859756	0.16031983660430543	0.19423046875	0.405075	0.992875	0.25	0	0	0.5625	0.125	0.0625
-0.0009702206651163313	0.14707703123868768	0.21965625	0.758775	0.99975	0.1875	0	0	0.671875	0.046875	0.09375
-0.0008439175536994946	0.19431683335122377	0.2786875	0.9203	0.997	0.234375	0	0	0.265625	0.421875	0.078125
-0.0007403778493760496	0.16692760716177812	0.19707421875	0.63315	0.99725	0.234375	0	0	0.625	0.09375	0.046875
-0.0005688592550932945	0.19869931975265667	0.19373046875	0.75365	0.991	0.234375	0	0	0.5	0.09375	0.171875
-0.0005849246572872393	0.22635002854052524	0.1869375	0.80055	0.998125	0.28125	0.015625	0	0.203125	0.453125	0.046875
-0.0008244312865893025	0.16758300974847715	0.2640625	0.620575	0.993	0.21875	0	0	0.546875	0.0625	0.171875
-0.0004183072244145357	0.1953974544081068	0.2491171875	0.77915	0.99925	0.1875	0	0	0.5625	0.203125	0.046875
-0.001100131470696796	0.17470624053738024	0.175796875	0.568725	0.989	0.21875	0	0	0.625	0.0625	0.09375
-0.0007021285189479626	0.1741686758884154	0.3389140625	0.88145	0.99475	0.25	0	0	0.40625	0.078125	0.265625
-0.0008637190991347111	0.1345341777418947	0.17015234375	0.3582	1.0	0.234375	0.015625	0	0.546875	0.125	0.078125
