U_gain	E_gain	flash_ratio	ram_ratio	ccm_ratio	72	48	24	72	48	24
-0.0004978679713894424	0.15071473968616123	0.30839453125	0.43065	0.998	0.203125	0.015625	0	0.078125	0.640625	0.0625
-0.0007832869756138333	0.17766101328912015	0.27455078125	0.968	0.9965	0.203125	0	0	0.1875	0.5	0.109375
