U_gain	E_gain	flash_ratio	ram_ratio	ccm_ratio	72	48	24	24	48	72
0.09603490243070499	0.1697327396335045	0.0071875	0.0925	0.98675	0.75	0	0	0.25	0	0
0.09556344102535713	0.16955684058362536	0.00747265625	0.0925	0.977625	0.625	0	0	0.375	0	0
0.007503473830477228	0.23219906576784144	0.0236875	0.078975	0.3785	0.375	0	0	0.5	0.125	0
0.007503473830477228	0.23219906576784144	0.0236875	0.078975	0.3785	0.375	0	0	0.5	0.125	0
0.07297007021900541	0.21140178886662764	0.00463671875	0.049925	0.840125	0.5	0.375	0	0.125	0	0
0.07349011398935604	0.21138495337511165	0.0086875	0.049925	0.7105	0.5	0.25	0	0.125	0.125	0
0.1504401983020767	0.2186358642337098	0.0	0.000175	0.6495	0.75	0.25	0	0	0	0
0.1504401983020767	0.2186358642337098	0.0	0.000175	0.6495	0.75	0.25	0	0	0	0
0.029555377436728036	0.18466495735083424	0.00295703125	0.0	0.689375	0.75	0.125	0	0.125	0	0
0.029555377436728036	0.18466495735083424	0.00295703125	0.0	0.689375	0.75	0.125	0	0.125	0	0
0.009009509552810744	0.20789161574846898	0.0076328125	0.105775	0.79275	0.125	0.625	0	0.125	0.125	0
0.01837222426384497	0.1931193097631571	0.02555078125	0.0	0.74825	0.25	0.5	0	0.125	0.125	0
0.009009509552810744	0.20789161574846898	0.0076328125	0.105775	0.79275	0.125	0.625	0	0.125	0.125	0
0.12161808458685386	0.1769271389910825	0.0	0.0	0.94125	0.75	0.25	0	0	0	0
0.12161808458685386	0.1769271389910825	0.0	0.0	0.94125	0.75	0.25	0	0	0	0
0.12161808458685386	0.1769271389910825	0.0	0.0	0.94125	0.75	0.25	0	0	0	0
0.004020860470807842	0.1390130436313508	0.00334765625	0.109575	0.82075	0.875	0	0	0.125	0	0
0.08968930143869233	0.11918921550030309	0.01669140625	0.0	0.941625	0.125	0.625	0	0.125	0.125	0
0.004020860470807842	0.1390130436313508	0.00334765625	0.109575	0.82075	0.875	0	0	0.125	0	0
0.21291373197200889	0.23688903149838397	0.0104453125	0.2296	0.96275	0.625	0	0	0.25	0.125	0
0.04586868370707373	0.19482427800288826	0.0464375	0.0	0.959	0.375	0	0	0.375	0.25	0
0.21291373197200889	0.23688903149838397	0.0104453125	0.2296	0.96275	0.625	0	0	0.25	0.125	0
0.004104463172058215	0.10590175255741749	0.00079296875	0.000325	0.7175	0.75	0.125	0	0.125	0	0
0.004104463172058215	0.10590175255741749	0.00079296875	0.000325	0.7175	0.75	0.125	0	0.125	0	0
0.004104463172058215	0.10590175255741749	0.00079296875	0.000325	0.7175	0.75	0.125	0	0.125	0	0
0.11958082699403501	0.23033571789312204	0.00322265625	0.1393	0.56675	0.75	0.125	0	0.125	0	0
0.07926130467723141	0.21592970384882673	0.00470703125	0.1393	0.51925	0.625	0.125	0	0.125	0.125	0
0.11958082699403501	0.23033571789312204	0.00322265625	0.1393	0.56675	0.75	0.125	0	0.125	0	0
0.32660471447819855	0.2951612582058631	0.0	0.1415	0.68525	0.875	0.125	0	0	0	0
0.2692308760817323	0.27435215668676705	0.0035	0.1415	0.57325	0.75	0.125	0	0.125	0	0
0.13062760439268425	0.25612764579882674	0.00281640625	0.15375	0.99625	0.125	0.75	0	0.125	0	0
0.06885734181430322	0.24421946483267848	0.0084375	0.129675	0.93675	0.125	0.375	0	0.25	0.25	0
0.22613579960737637	0.27884648118631233	0.0093671875	0.024075	0.988875	0.75	0	0	0.125	0.125	0
0.21890670406937848	0.2765567047202969	0.00885546875	0.064925	0.801	0.625	0.125	0	0.125	0.125	0
0.2814767190639615	0.253815906863125	0.0053828125	0.07155	0.961625	0.75	0.125	0	0.125	0	0
0.20043799011327057	0.2487283136986907	0.01568359375	0.0	0.98975	0.5	0	0	0.25	0.25	0
0.015622864305693046	0.013608502159665425	0.01200390625	0.0	0.942	0.75	0	0	0.125	0.125	0
0.015622864305693046	0.013608502159665425	0.01200390625	0.0	0.942	0.75	0	0	0.125	0.125	0
0.27574561560167166	0.318162344407072	0.00308203125	0.15135	0.9405	0.25	0.625	0	0.125	0	0
0.2531431939136336	0.30966603524477454	0.00883203125	0.15135	0.7565	0.25	0.5	0	0.25	0	0
0.20758131770522037	0.22606384486693562	0.00214453125	0.12475	0.9595	0.875	0	0	0.125	0	0
0.16465957178271462	0.2159060689210599	0.022484375	0.0	0.932375	0.75	0.125	0	0.125	0	0
0.1171913750828372	0.22181035459300502	0.00476171875	0.004475	0.799875	0.375	0.5	0	0.125	0	0
0.1171913750828372	0.22181035459300502	0.00476171875	0.004475	0.799875	0.375	0.5	0	0.125	0	0
0.020881370785727788	0.26678363961843193	0.00396875	0.102025	0.98675	0.625	0.25	0	0.125	0	0
0.07032176981435151	0.23273767269642726	0.0178125	0.12	0.453875	0.375	0.125	0	0.375	0.125	0
0.08623176498511995	0.17510840715271778	0.0	0.116175	0.964625	0.375	0.625	0	0	0	0
0.0022457139727230513	0.16512722512240824	0.01754296875	0.0	0.984125	0.5	0	0	0.25	0.25	0
0.06033853937230676	0.2506009124714511	0.00307421875	0.198125	0.988875	0.125	0.75	0	0.125	0	0
0.11933568434529235	0.21421302771902412	0.014578125	0.198125	0.62075	0.625	0	0	0.375	0	0
0.05150279894696622	0.1858174073652372	0.0070078125	0.304775	0.42125	0.625	0	0	0.375	0	0
0.014128475348566594	0.16771103913329852	0.01515234375	0.304775	0.160625	0.375	0	0	0.5	0.125	0
0.17708729159368577	0.24648144202800001	0.00725	0.244825	0.99175	0.75	0	0	0.125	0.125	0
0.07379904454482247	0.2101751794369384	0.03485546875	0.099675	0.834125	0.625	0.125	0	0.125	0.125	0
0.3384030703454139	0.3086316973366001	0.0	0.440125	0.777125	0.75	0.25	0	0	0	0
0.07791876586115941	0.2560776292505081	0.03611328125	0.320625	0.219	0.375	0	0	0.25	0.375	0
0.18845352478241736	0.21478587446308306	0.0	0.10485	0.921875	0.875	0.125	0	0	0	0
0.08397090164422381	0.20252476493305077	0.01408203125	0.10485	0.47125	0.625	0	0	0.125	0.25	0
0.2591415061078569	0.27789134428481094	0.0	0.1473	0.798375	0.875	0.125	0	0	0	0
0.22413877811746905	0.2692262366704594	0.00404296875	0.1473	0.669	0.75	0.125	0	0.125	0	0
0.004207962697906233	0.1642724048177554	0.0019765625	0.0	0.77975	0.625	0.25	0	0.125	0	0
0.004207962697906233	0.1642724048177554	0.0019765625	0.0	0.77975	0.625	0.25	0	0.125	0	0
0.4262854764955847	0.3970680589870887	0.00063671875	0.299975	0.87175	0.75	0.125	0	0.125	0	0
0.4108846765095853	0.3922805041664439	0.02126953125	0.23	0.561375	0.5	0.125	0	0.125	0.25	0
0.01155561609578388	0.19464751955241585	0.0151796875	0.315825	0.39875	0.5	0	0	0.5	0	0
0.005265571036708042	0.1887147838953385	0.04799609375	0.166525	0.095125	0.25	0	0	0.5	0.125	0.125
0.4258176052841911	0.40763384500715955	0.01005859375	0.246075	0.936375	0.75	0	0	0.125	0.125	0
0.4375906879910834	0.40216718143038555	0.0060703125	0.246075	1.064	0.875	0	0	0.125	0	0
0.16077194308516468	0.21489770661169721	0.0	0.274875	0.64775	0.875	0.125	0	0	0	0
0.13118074385930825	0.20416937419747652	0.00500390625	0.274875	0.487625	0.75	0.125	0	0.125	0	0
0.40406367214729494	0.38028462700767707	0.0	0.089475	0.978625	0.75	0.25	0	0	0	0
0.40406367214729494	0.38028462700767707	0.0	0.089475	0.978625	0.75	0.25	0	0	0	0
0.09198883131676563	0.21992675375577422	0.00315234375	0.003725	0.930875	0.75	0.125	0	0.125	0	0
0.09198883131676563	0.21992675375577422	0.00315234375	0.003725	0.930875	0.75	0.125	0	0.125	0	0
0.3269987156759405	0.3137955630552905	0.00229296875	0.274425	0.999875	0.75	0	0	0.25	0	0
0.3269987156759405	0.3137955630552905	0.00229296875	0.274425	0.999875	0.75	0	0	0.25	0	0
0.24946554369127227	0.25982039120701833	0.0	0.0	0.762	0.25	0.75	0	0	0	0
0.00029640856712414974	0.2109894090000411	0.00923046875	0.144475	0.424625	0.75	0	0	0.125	0.125	0
0.00029640856712414974	0.2109894090000411	0.00923046875	0.144475	0.424625	0.75	0	0	0.125	0.125	0
0.2809162135766397	0.2513043398323501	0.0	0.151825	0.9315	1.0	0	0	0	0	0
0.2809162135766397	0.2513043398323501	0.0	0.151825	0.9315	1.0	0	0	0	0	0
0.00022121707491023503	0.12383746970621311	0.00621875	0.0	0.57325	0.625	0	0	0.375	0	0
0.00022121707491023503	0.12383746970621311	0.00621875	0.0	0.57325	0.625	0	0	0.375	0	0
0.30524796316095404	0.24880346658621424	0.00510546875	0.0	0.639	0.75	0.125	0	0.125	0	0
0.30524796316095404	0.24880346658621424	0.00510546875	0.0	0.639	0.75	0.125	0	0.125	0	0
0.30524796316095404	0.24880346658621424	0.00510546875	0.0	0.639	0.75	0.125	0	0.125	0	0
