U_gain	E_gain	170c	150c	16_RANGE2c	26_RANGE2c	16c	26c	30c	60c	90c	120c	150_BOOSTc	170_BOOSTc	26_RANGE2f	170f	150f	16_RANGE2f	16f	26f	30f	60f	90f	120f	150_BOOSTf	170_BOOSTf
0.0007722541817664442	0.17669968418813564	0.375	0.03125	0	0	0	0	0	0	0	0	0	0	0.25	0.03125	0.125	0.1875	0	0	0	0	0	0	0	0
0.000963502365241621	0.19308270099136624	0.28125	0.0625	0	0	0	0	0	0	0	0	0	0	0.28125	0.125	0.25	0	0	0	0	0	0	0	0	0
0.00042098395579823005	0.15409341732607276	0.15625	0.21875	0	0	0	0	0	0	0	0	0	0	0.21875	0.25	0.15625	0	0	0	0	0	0	0	0	0
-2.8783796842260953e-05	0.19787557301989897	0.3125	0	0	0	0	0	0	0	0	0	0	0	0.15625	0.28125	0.25	0	0	0	0	0	0	0	0	0
0.00037252745027900765	0.42942091427117796	0.28125	0.125	0	0	0	0	0	0	0	0	0	0	0.34375	0.1875	0.0625	0	0	0	0	0	0	0	0	0
-0.000558973401156727	0.39831926086563724	0.125	0.1875	0.03125	0	0	0	0	0	0	0	0	0	0.46875	0.0625	0.09375	0.03125	0	0	0	0	0	0	0	0
-0.000446773824890141	0.1560948358850279	0.15625	0.34375	0	0	0	0	0	0	0	0	0	0	0.25	0.03125	0.21875	0	0	0	0	0	0	0	0	0
0.002303034638897212	0.13067363288165634	0.0625	0.34375	0	0	0	0	0	0	0	0	0	0	0.28125	0.09375	0.1875	0.03125	0	0	0	0	0	0	0	0
-0.0003941139248120952	0.35043986098335755	0.28125	0.0625	0	0	0	0	0	0	0	0	0	0	0.125	0.28125	0.25	0	0	0	0	0	0	0	0	0
5.0778063654474596e-05	0.22705784351473693	0.03125	0.25	0	0	0	0	0	0	0	0	0	0	0.3125	0.1875	0.21875	0	0	0	0	0	0	0	0	0
0.0018899118505664471	0.36008770709740906	0.25	0.09375	0	0	0	0	0	0	0	0	0	0	0.25	0.34375	0.0625	0	0	0	0	0	0	0	0	0
-0.0003649783121176164	0.2770535756773571	0.28125	0.03125	0.0625	0	0	0	0	0	0	0	0	0	0.1875	0.3125	0.125	0	0	0	0	0	0	0	0	0
